from,to,car,incoming_time,boarding_time,attended_time,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
2,0,e_1,668,673,681,12,2,1,3,4,1,0,5,1,0,7,1,1,0,12,2,1,12,5,1,1,28,1,1,0,4,0,1,5,8,13
2,0,e_1,668,673,681,12,2,1,3,4,1,0,28,1,1,0,4,0,1,5,1,0,7,1,1,0,12,2,1,12,5,1,1,5,8,13
2,0,e_1,668,673,681,12,2,1,3,4,1,0,28,1,1,0,4,0,1,12,2,1,12,5,1,1,5,1,0,7,1,1,0,5,8,13
2,0,e_1,668,673,681,12,2,1,3,4,1,0,12,2,1,12,5,1,1,5,1,0,7,1,1,0,28,1,1,0,4,0,1,5,8,13
2,0,e_1,668,673,681,12,2,1,3,4,1,0,12,2,1,12,5,1,1,28,1,1,0,4,0,1,5,1,0,7,1,1,0,5,8,13
7,0,e_0,633,657,692,18,2,2,0,3,1,0,30,1,1,7,4,1,0,18,2,2,1,5,0,2,29,1,1,6,4,1,0,24,35,59
7,0,e_0,633,657,692,18,2,2,0,3,1,0,29,1,1,6,4,1,0,30,1,1,7,4,1,0,18,2,2,1,5,0,2,24,35,59
7,0,e_0,633,657,692,18,2,2,0,3,1,0,29,1,1,6,4,1,0,18,2,2,1,5,0,2,30,1,1,7,4,1,0,24,35,59
7,0,e_0,633,657,692,18,2,2,0,3,1,0,18,2,2,1,5,0,2,30,1,1,7,4,1,0,29,1,1,6,4,1,0,24,35,59
7,0,e_0,633,657,692,18,2,2,0,3,1,0,18,2,2,1,5,0,2,29,1,1,6,4,1,0,30,1,1,7,4,1,0,24,35,59
7,0,e_0,657,659,692,10,2,1,7,5,1,1,7,1,0,0,5,0,1,10,2,1,9,5,0,2,5,1,0,2,5,1,0,2,33,35
7,0,e_0,657,659,692,10,2,1,7,5,1,1,5,1,0,2,5,1,0,7,1,0,0,5,0,1,10,2,1,9,5,0,2,2,33,35
7,0,e_0,657,659,692,10,2,1,7,5,1,1,5,1,0,2,5,1,0,10,2,1,9,5,0,2,7,1,0,0,5,0,1,2,33,35
7,0,e_0,657,659,692,10,2,1,7,5,1,1,10,2,1,9,5,0,2,7,1,0,0,5,0,1,5,1,0,2,5,1,0,2,33,35
7,0,e_0,657,659,692,10,2,1,7,5,1,1,10,2,1,9,5,0,2,5,1,0,2,5,1,0,7,1,0,0,5,0,1,2,33,35
8,0,e_0,649,664,692,12,2,2,5,5,0,1,24,1,1,2,4,1,0,12,2,2,6,5,0,2,22,1,1,0,4,1,0,15,28,43
8,0,e_0,649,664,692,12,2,2,5,5,0,1,22,1,1,0,4,1,0,24,1,1,2,4,1,0,12,2,2,6,5,0,2,15,28,43
8,0,e_0,649,664,692,12,2,2,5,5,0,1,22,1,1,0,4,1,0,12,2,2,6,5,0,2,24,1,1,2,4,1,0,15,28,43
8,0,e_0,649,664,692,12,2,2,5,5,0,1,12,2,2,6,5,0,2,24,1,1,2,4,1,0,22,1,1,0,4,1,0,15,28,43
8,0,e_0,649,664,692,12,2,2,5,5,0,1,12,2,2,6,5,0,2,22,1,1,0,4,1,0,24,1,1,2,4,1,0,15,28,43
8,0,e_0,650,664,692,12,2,2,5,5,0,2,23,1,1,1,4,1,0,12,2,2,6,5,0,2,8,0,0,0,3,1,0,14,28,42
8,0,e_0,650,664,692,12,2,2,5,5,0,2,8,0,0,0,3,1,0,23,1,1,1,4,1,0,12,2,2,6,5,0,2,14,28,42
8,0,e_0,650,664,692,12,2,2,5,5,0,2,8,0,0,0,3,1,0,12,2,2,6,5,0,2,23,1,1,1,4,1,0,14,28,42
8,0,e_0,650,664,692,12,2,2,5,5,0,2,12,2,2,6,5,0,2,23,1,1,1,4,1,0,8,0,0,0,3,1,0,14,28,42
8,0,e_0,650,664,692,12,2,2,5,5,0,2,12,2,2,6,5,0,2,8,0,0,0,3,1,0,23,1,1,1,4,1,0,14,28,42
7,0,e_0,664,669,692,9,2,1,8,4,1,0,5,1,0,2,5,0,1,9,2,1,10,5,1,1,25,1,1,2,4,0,1,5,23,28
7,0,e_0,664,669,692,9,2,1,8,4,1,0,25,1,1,2,4,0,1,5,1,0,2,5,0,1,9,2,1,10,5,1,1,5,23,28
7,0,e_0,664,669,692,9,2,1,8,4,1,0,25,1,1,2,4,0,1,9,2,1,10,5,1,1,5,1,0,2,5,0,1,5,23,28
7,0,e_0,664,669,692,9,2,1,8,4,1,0,9,2,1,10,5,1,1,5,1,0,2,5,0,1,25,1,1,2,4,0,1,5,23,28
7,0,e_0,664,669,692,9,2,1,8,4,1,0,9,2,1,10,5,1,1,25,1,1,2,4,0,1,5,1,0,2,5,0,1,5,23,28
1,0,e_1,681,687,692,10,1,0,0,3,0,0,2,1,0,3,4,1,0,10,1,0,11,4,1,0,1,0,0,2,3,0,0,6,5,11
1,0,e_1,681,687,692,10,1,0,0,3,0,0,1,0,0,2,3,0,0,2,1,0,3,4,1,0,10,1,0,11,4,1,0,6,5,11
1,0,e_1,681,687,692,10,1,0,0,3,0,0,1,0,0,2,3,0,0,10,1,0,11,4,1,0,2,1,0,3,4,1,0,6,5,11
1,0,e_1,681,687,692,10,1,0,0,3,0,0,10,1,0,11,4,1,0,2,1,0,3,4,1,0,1,0,0,2,3,0,0,6,5,11
1,0,e_1,681,687,692,10,1,0,0,3,0,0,10,1,0,11,4,1,0,1,0,0,2,3,0,0,2,1,0,3,4,1,0,6,5,11
9,0,e_3,629,659,714,9,0,0,0,3,0,0,22,1,1,1,4,1,0,28,1,1,7,4,1,0,29,1,1,8,4,1,0,30,55,85
9,0,e_3,629,659,714,9,0,0,0,3,0,0,29,1,1,8,4,1,0,22,1,1,1,4,1,0,28,1,1,7,4,1,0,30,55,85
9,0,e_3,629,659,714,9,0,0,0,3,0,0,29,1,1,8,4,1,0,28,1,1,7,4,1,0,22,1,1,1,4,1,0,30,55,85
9,0,e_3,629,659,714,9,0,0,0,3,0,0,28,1,1,7,4,1,0,22,1,1,1,4,1,0,29,1,1,8,4,1,0,30,55,85
9,0,e_3,629,659,714,9,0,0,0,3,0,0,28,1,1,7,4,1,0,29,1,1,8,4,1,0,22,1,1,1,4,1,0,30,55,85
9,0,e_3,632,659,714,9,1,0,0,5,0,1,21,1,1,0,4,1,0,27,1,1,6,4,1,0,28,1,1,7,4,1,0,27,55,82
9,0,e_3,632,659,714,9,1,0,0,5,0,1,28,1,1,7,4,1,0,21,1,1,0,4,1,0,27,1,1,6,4,1,0,27,55,82
9,0,e_3,632,659,714,9,1,0,0,5,0,1,28,1,1,7,4,1,0,27,1,1,6,4,1,0,21,1,1,0,4,1,0,27,55,82
9,0,e_3,632,659,714,9,1,0,0,5,0,1,27,1,1,6,4,1,0,21,1,1,0,4,1,0,28,1,1,7,4,1,0,27,55,82
9,0,e_3,632,659,714,9,1,0,0,5,0,1,27,1,1,6,4,1,0,28,1,1,7,4,1,0,21,1,1,0,4,1,0,27,55,82
13,0,e_3,632,673,714,13,1,0,0,5,0,1,17,1,1,0,4,1,0,23,1,1,6,4,1,0,24,1,1,7,4,1,0,41,41,82
13,0,e_3,632,673,714,13,1,0,0,5,0,1,24,1,1,7,4,1,0,17,1,1,0,4,1,0,23,1,1,6,4,1,0,41,41,82
13,0,e_3,632,673,714,13,1,0,0,5,0,1,24,1,1,7,4,1,0,23,1,1,6,4,1,0,17,1,1,0,4,1,0,41,41,82
13,0,e_3,632,673,714,13,1,0,0,5,0,1,23,1,1,6,4,1,0,17,1,1,0,4,1,0,24,1,1,7,4,1,0,41,41,82
13,0,e_3,632,673,714,13,1,0,0,5,0,1,23,1,1,6,4,1,0,24,1,1,7,4,1,0,17,1,1,0,4,1,0,41,41,82
13,0,e_3,653,673,714,6,2,0,7,5,0,2,7,2,0,6,5,0,2,13,1,0,0,5,1,0,17,1,1,0,4,1,0,20,41,61
13,0,e_3,653,673,714,6,2,0,7,5,0,2,17,1,1,0,4,1,0,7,2,0,6,5,0,2,13,1,0,0,5,1,0,20,41,61
13,0,e_3,653,673,714,6,2,0,7,5,0,2,17,1,1,0,4,1,0,13,1,0,0,5,1,0,7,2,0,6,5,0,2,20,41,61
13,0,e_3,653,673,714,6,2,0,7,5,0,2,13,1,0,0,5,1,0,7,2,0,6,5,0,2,17,1,1,0,4,1,0,20,41,61
13,0,e_3,653,673,714,6,2,0,7,5,0,2,13,1,0,0,5,1,0,17,1,1,0,4,1,0,7,2,0,6,5,0,2,20,41,61
5,0,e_1,705,723,740,28,1,1,0,3,0,0,5,1,1,0,3,0,1,28,1,1,3,4,1,0,6,1,1,3,5,0,1,18,17,35
5,0,e_1,705,723,740,28,1,1,0,3,0,0,6,1,1,3,5,0,1,5,1,1,0,3,0,1,28,1,1,3,4,1,0,18,17,35
5,0,e_1,705,723,740,28,1,1,0,3,0,0,6,1,1,3,5,0,1,28,1,1,3,4,1,0,5,1,1,0,3,0,1,18,17,35
5,0,e_1,705,723,740,28,1,1,0,3,0,0,28,1,1,3,4,1,0,5,1,1,0,3,0,1,6,1,1,3,5,0,1,18,17,35
5,0,e_1,705,723,740,28,1,1,0,3,0,0,28,1,1,3,4,1,0,6,1,1,3,5,0,1,5,1,1,0,3,0,1,18,17,35
0,15,e_0,705,706,757,3,1,0,0,3,0,0,0,0,0,0,3,0,0,3,1,0,3,4,1,0,11,1,1,3,5,0,1,1,51,52
0,15,e_0,705,706,757,3,1,0,0,3,0,0,11,1,1,3,5,0,1,0,0,0,0,3,0,0,3,1,0,3,4,1,0,1,51,52
0,15,e_0,705,706,757,3,1,0,0,3,0,0,11,1,1,3,5,0,1,3,1,0,3,4,1,0,0,0,0,0,3,0,0,1,51,52
0,15,e_0,705,706,757,3,1,0,0,3,0,0,3,1,0,3,4,1,0,0,0,0,0,3,0,0,11,1,1,3,5,0,1,1,51,52
0,15,e_0,705,706,757,3,1,0,0,3,0,0,3,1,0,3,4,1,0,11,1,1,3,5,0,1,0,0,0,0,3,0,0,1,51,52
7,0,e_2,701,719,770,27,1,1,2,3,0,0,7,0,0,0,3,0,0,27,1,1,4,4,1,0,7,0,0,0,3,0,0,18,51,69
7,0,e_2,701,719,770,27,1,1,2,3,0,0,7,0,0,0,3,0,0,7,0,0,0,3,0,0,27,1,1,4,4,1,0,18,51,69
7,0,e_2,701,719,770,27,1,1,2,3,0,0,7,0,0,0,3,0,0,27,1,1,4,4,1,0,7,0,0,0,3,0,0,18,51,69
7,0,e_2,701,719,770,27,1,1,2,3,0,0,27,1,1,4,4,1,0,7,0,0,0,3,0,0,7,0,0,0,3,0,0,18,51,69
7,0,e_2,701,719,770,27,1,1,2,3,0,0,27,1,1,4,4,1,0,7,0,0,0,3,0,0,7,0,0,0,3,0,0,18,51,69
11,0,e_2,705,733,770,22,1,1,3,5,0,1,11,1,1,0,3,0,1,22,1,1,3,4,1,0,11,1,1,0,3,0,1,28,37,65
11,0,e_2,705,733,770,22,1,1,3,5,0,1,11,1,1,0,3,0,1,11,1,1,0,3,0,1,22,1,1,3,4,1,0,28,37,65
11,0,e_2,705,733,770,22,1,1,3,5,0,1,11,1,1,0,3,0,1,22,1,1,3,4,1,0,11,1,1,0,3,0,1,28,37,65
11,0,e_2,705,733,770,22,1,1,3,5,0,1,22,1,1,3,4,1,0,11,1,1,0,3,0,1,11,1,1,0,3,0,1,28,37,65
11,0,e_2,705,733,770,22,1,1,3,5,0,1,22,1,1,3,4,1,0,11,1,1,0,3,0,1,11,1,1,0,3,0,1,28,37,65
6,0,e_2,734,750,770,5,2,1,11,4,1,0,16,1,1,8,5,1,0,5,2,1,3,5,0,2,26,1,1,2,4,1,0,16,20,36
6,0,e_2,734,750,770,5,2,1,11,4,1,0,26,1,1,2,4,1,0,16,1,1,8,5,1,0,5,2,1,3,5,0,2,16,20,36
6,0,e_2,734,750,770,5,2,1,11,4,1,0,26,1,1,2,4,1,0,5,2,1,3,5,0,2,16,1,1,8,5,1,0,16,20,36
6,0,e_2,734,750,770,5,2,1,11,4,1,0,5,2,1,3,5,0,2,16,1,1,8,5,1,0,26,1,1,2,4,1,0,16,20,36
6,0,e_2,734,750,770,5,2,1,11,4,1,0,5,2,1,3,5,0,2,26,1,1,2,4,1,0,16,1,1,8,5,1,0,16,20,36
4,0,e_3,730,737,799,8,1,1,2,5,0,1,19,1,1,7,5,1,0,8,2,1,10,5,1,1,29,1,1,3,4,1,0,7,62,69
4,0,e_3,730,737,799,8,1,1,2,5,0,1,29,1,1,3,4,1,0,19,1,1,7,5,1,0,8,2,1,10,5,1,1,7,62,69
4,0,e_3,730,737,799,8,1,1,2,5,0,1,29,1,1,3,4,1,0,8,2,1,10,5,1,1,19,1,1,7,5,1,0,7,62,69
4,0,e_3,730,737,799,8,1,1,2,5,0,1,8,2,1,10,5,1,1,19,1,1,7,5,1,0,29,1,1,3,4,1,0,7,62,69
4,0,e_3,730,737,799,8,1,1,2,5,0,1,8,2,1,10,5,1,1,29,1,1,3,4,1,0,19,1,1,7,5,1,0,7,62,69
7,0,e_3,722,748,799,7,0,0,0,3,0,0,19,1,1,4,5,1,0,7,2,1,8,5,1,1,12,0,0,5,2,0,0,26,51,77
7,0,e_3,722,748,799,7,0,0,0,3,0,0,12,0,0,5,2,0,0,19,1,1,4,5,1,0,7,2,1,8,5,1,1,26,51,77
7,0,e_3,722,748,799,7,0,0,0,3,0,0,12,0,0,5,2,0,0,7,2,1,8,5,1,1,19,1,1,4,5,1,0,26,51,77
7,0,e_3,722,748,799,7,0,0,0,3,0,0,7,2,1,8,5,1,1,19,1,1,4,5,1,0,12,0,0,5,2,0,0,26,51,77
7,0,e_3,722,748,799,7,0,0,0,3,0,0,7,2,1,8,5,1,1,12,0,0,5,2,0,0,19,1,1,4,5,1,0,26,51,77
11,0,e_3,739,762,799,7,2,0,4,5,1,1,9,2,2,10,5,1,1,28,2,2,9,4,1,1,11,0,0,0,3,1,0,23,37,60
11,0,e_3,739,762,799,7,2,0,4,5,1,1,11,0,0,0,3,1,0,9,2,2,10,5,1,1,28,2,2,9,4,1,1,23,37,60
11,0,e_3,739,762,799,7,2,0,4,5,1,1,11,0,0,0,3,1,0,28,2,2,9,4,1,1,9,2,2,10,5,1,1,23,37,60
11,0,e_3,739,762,799,7,2,0,4,5,1,1,28,2,2,9,4,1,1,9,2,2,10,5,1,1,11,0,0,0,3,1,0,23,37,60
11,0,e_3,739,762,799,7,2,0,4,5,1,1,28,2,2,9,4,1,1,11,0,0,0,3,1,0,9,2,2,10,5,1,1,23,37,60
5,0,e_3,768,782,799,4,1,0,9,4,1,0,7,2,0,12,4,1,1,25,1,1,0,4,1,0,23,1,1,2,5,1,0,14,17,31
5,0,e_3,768,782,799,4,1,0,9,4,1,0,23,1,1,2,5,1,0,7,2,0,12,4,1,1,25,1,1,0,4,1,0,14,17,31
5,0,e_3,768,782,799,4,1,0,9,4,1,0,23,1,1,2,5,1,0,25,1,1,0,4,1,0,7,2,0,12,4,1,1,14,17,31
5,0,e_3,768,782,799,4,1,0,9,4,1,0,25,1,1,0,4,1,0,7,2,0,12,4,1,1,23,1,1,2,5,1,0,14,17,31
5,0,e_3,768,782,799,4,1,0,9,4,1,0,25,1,1,0,4,1,0,23,1,1,2,5,1,0,7,2,0,12,4,1,1,14,17,31
0,15,e_1,758,759,808,12,2,2,0,3,0,0,15,3,0,15,4,1,2,12,2,2,10,5,1,1,4,1,0,4,4,1,0,1,49,50
0,15,e_1,758,759,808,12,2,2,0,3,0,0,4,1,0,4,4,1,0,15,3,0,15,4,1,2,12,2,2,10,5,1,1,1,49,50
0,15,e_1,758,759,808,12,2,2,0,3,0,0,4,1,0,4,4,1,0,12,2,2,10,5,1,1,15,3,0,15,4,1,2,1,49,50
0,15,e_1,758,759,808,12,2,2,0,3,0,0,12,2,2,10,5,1,1,15,3,0,15,4,1,2,4,1,0,4,4,1,0,1,49,50
0,15,e_1,758,759,808,12,2,2,0,3,0,0,12,2,2,10,5,1,1,4,1,0,4,4,1,0,15,3,0,15,4,1,2,1,49,50
14,0,e_0,734,752,810,11,2,0,8,5,1,0,18,1,1,2,4,1,0,11,2,0,3,5,0,2,27,2,2,11,4,1,1,18,58,76
14,0,e_0,734,752,810,11,2,0,8,5,1,0,27,2,2,11,4,1,1,18,1,1,2,4,1,0,11,2,0,3,5,0,2,18,58,76
14,0,e_0,734,752,810,11,2,0,8,5,1,0,27,2,2,11,4,1,1,11,2,0,3,5,0,2,18,1,1,2,4,1,0,18,58,76
14,0,e_0,734,752,810,11,2,0,8,5,1,0,11,2,0,3,5,0,2,18,1,1,2,4,1,0,27,2,2,11,4,1,1,18,58,76
14,0,e_0,734,752,810,11,2,0,8,5,1,0,11,2,0,3,5,0,2,27,2,2,11,4,1,1,18,1,1,2,4,1,0,18,58,76
14,0,e_0,749,752,810,7,2,0,13,5,1,1,14,0,0,0,3,0,0,7,2,0,7,5,1,1,22,1,1,6,1,1,0,3,58,61
14,0,e_0,749,752,810,7,2,0,13,5,1,1,22,1,1,6,1,1,0,14,0,0,0,3,0,0,7,2,0,7,5,1,1,3,58,61
14,0,e_0,749,752,810,7,2,0,13,5,1,1,22,1,1,6,1,1,0,7,2,0,7,5,1,1,14,0,0,0,3,0,0,3,58,61
14,0,e_0,749,752,810,7,2,0,13,5,1,1,7,2,0,7,5,1,1,14,0,0,0,3,0,0,22,1,1,6,1,1,0,3,58,61
14,0,e_0,749,752,810,7,2,0,13,5,1,1,7,2,0,7,5,1,1,22,1,1,6,1,1,0,14,0,0,0,3,0,0,3,58,61
13,0,e_0,755,765,810,4,2,0,15,5,2,0,13,0,0,0,3,0,0,4,2,0,9,5,1,1,22,1,1,5,4,1,0,10,45,55
13,0,e_0,755,765,810,4,2,0,15,5,2,0,22,1,1,5,4,1,0,13,0,0,0,3,0,0,4,2,0,9,5,1,1,10,45,55
13,0,e_0,755,765,810,4,2,0,15,5,2,0,22,1,1,5,4,1,0,4,2,0,9,5,1,1,13,0,0,0,3,0,0,10,45,55
13,0,e_0,755,765,810,4,2,0,15,5,2,0,4,2,0,9,5,1,1,13,0,0,0,3,0,0,22,1,1,5,4,1,0,10,45,55
13,0,e_0,755,765,810,4,2,0,15,5,2,0,4,2,0,9,5,1,1,22,1,1,5,4,1,0,13,0,0,0,3,0,0,10,45,55
12,0,e_0,756,770,810,3,2,0,15,2,2,1,12,0,0,0,3,0,0,3,2,0,9,5,1,1,22,1,1,4,4,1,0,14,40,54
12,0,e_0,756,770,810,3,2,0,15,2,2,1,22,1,1,4,4,1,0,12,0,0,0,3,0,0,3,2,0,9,5,1,1,14,40,54
12,0,e_0,756,770,810,3,2,0,15,2,2,1,22,1,1,4,4,1,0,3,2,0,9,5,1,1,12,0,0,0,3,0,0,14,40,54
12,0,e_0,756,770,810,3,2,0,15,2,2,1,3,2,0,9,5,1,1,12,0,0,0,3,0,0,22,1,1,4,4,1,0,14,40,54
12,0,e_0,756,770,810,3,2,0,15,2,2,1,3,2,0,9,5,1,1,22,1,1,4,4,1,0,12,0,0,0,3,0,0,14,40,54
5,0,e_0,780,793,810,30,2,2,9,4,1,0,19,1,1,6,5,1,0,30,2,2,5,4,1,1,18,2,2,3,5,0,2,13,17,30
5,0,e_0,780,793,810,30,2,2,9,4,1,0,18,2,2,3,5,0,2,19,1,1,6,5,1,0,30,2,2,5,4,1,1,13,17,30
5,0,e_0,780,793,810,30,2,2,9,4,1,0,18,2,2,3,5,0,2,30,2,2,5,4,1,1,19,1,1,6,5,1,0,13,17,30
5,0,e_0,780,793,810,30,2,2,9,4,1,0,30,2,2,5,4,1,1,19,1,1,6,5,1,0,18,2,2,3,5,0,2,13,17,30
5,0,e_0,780,793,810,30,2,2,9,4,1,0,30,2,2,5,4,1,1,18,2,2,3,5,0,2,19,1,1,6,5,1,0,13,17,30
1,0,e_3,820,826,831,1,0,0,0,3,0,0,10,1,1,1,5,0,1,10,1,0,11,4,1,0,14,0,0,15,3,0,0,6,5,11
1,0,e_3,820,826,831,1,0,0,0,3,0,0,14,0,0,15,3,0,0,10,1,1,1,5,0,1,10,1,0,11,4,1,0,6,5,11
1,0,e_3,820,826,831,1,0,0,0,3,0,0,14,0,0,15,3,0,0,10,1,0,11,4,1,0,10,1,1,1,5,0,1,6,5,11
1,0,e_3,820,826,831,1,0,0,0,3,0,0,10,1,0,11,4,1,0,10,1,1,1,5,0,1,14,0,0,15,3,0,0,6,5,11
1,0,e_3,820,826,831,1,0,0,0,3,0,0,10,1,0,11,4,1,0,14,0,0,15,3,0,0,10,1,1,1,5,0,1,6,5,11
12,0,e_2,770,809,855,27,2,2,0,3,0,0,30,1,1,12,4,1,0,27,2,2,9,4,1,1,15,1,1,3,5,1,0,39,46,85
12,0,e_2,770,809,855,27,2,2,0,3,0,0,15,1,1,3,5,1,0,30,1,1,12,4,1,0,27,2,2,9,4,1,1,39,46,85
12,0,e_2,770,809,855,27,2,2,0,3,0,0,15,1,1,3,5,1,0,27,2,2,9,4,1,1,30,1,1,12,4,1,0,39,46,85
12,0,e_2,770,809,855,27,2,2,0,3,0,0,27,2,2,9,4,1,1,30,1,1,12,4,1,0,15,1,1,3,5,1,0,39,46,85
12,0,e_2,770,809,855,27,2,2,0,3,0,0,27,2,2,9,4,1,1,15,1,1,3,5,1,0,30,1,1,12,4,1,0,39,46,85
13,0,e_2,773,814,855,25,2,2,0,5,0,1,28,1,1,11,4,1,0,25,2,2,8,4,1,1,13,1,1,4,5,1,0,41,41,82
13,0,e_2,773,814,855,25,2,2,0,5,0,1,13,1,1,4,5,1,0,28,1,1,11,4,1,0,25,2,2,8,4,1,1,41,41,82
13,0,e_2,773,814,855,25,2,2,0,5,0,1,13,1,1,4,5,1,0,25,2,2,8,4,1,1,28,1,1,11,4,1,0,41,41,82
13,0,e_2,773,814,855,25,2,2,0,5,0,1,25,2,2,8,4,1,1,28,1,1,11,4,1,0,13,1,1,4,5,1,0,41,41,82
13,0,e_2,773,814,855,25,2,2,0,5,0,1,25,2,2,8,4,1,1,13,1,1,4,5,1,0,28,1,1,11,4,1,0,41,41,82
6,0,e_0,815,836,856,6,0,0,0,3,0,0,9,0,0,15,3,0,0,6,0,0,0,3,0,0,7,1,0,13,4,1,0,21,20,41
6,0,e_0,815,836,856,6,0,0,0,3,0,0,7,1,0,13,4,1,0,9,0,0,15,3,0,0,6,0,0,0,3,0,0,21,20,41
6,0,e_0,815,836,856,6,0,0,0,3,0,0,7,1,0,13,4,1,0,6,0,0,0,3,0,0,9,0,0,15,3,0,0,21,20,41
6,0,e_0,815,836,856,6,0,0,0,3,0,0,6,0,0,0,3,0,0,9,0,0,15,3,0,0,7,1,0,13,4,1,0,21,20,41
6,0,e_0,815,836,856,6,0,0,0,3,0,0,6,0,0,0,3,0,0,7,1,0,13,4,1,0,9,0,0,15,3,0,0,21,20,41
3,0,e_2,860,872,885,24,2,2,0,3,0,0,9,1,1,0,5,0,1,24,2,2,3,5,0,2,8,1,1,11,4,0,1,12,13,25
3,0,e_2,860,872,885,24,2,2,0,3,0,0,8,1,1,11,4,0,1,9,1,1,0,5,0,1,24,2,2,3,5,0,2,12,13,25
3,0,e_2,860,872,885,24,2,2,0,3,0,0,8,1,1,11,4,0,1,24,2,2,3,5,0,2,9,1,1,0,5,0,1,12,13,25
3,0,e_2,860,872,885,24,2,2,0,3,0,0,24,2,2,3,5,0,2,9,1,1,0,5,0,1,8,1,1,11,4,0,1,12,13,25
3,0,e_2,860,872,885,24,2,2,0,3,0,0,24,2,2,3,5,0,2,8,1,1,11,4,0,1,9,1,1,0,5,0,1,12,13,25
2,0,e_2,868,877,885,22,2,1,2,5,0,1,20,2,2,2,5,0,2,22,2,1,6,5,0,2,7,1,0,9,4,1,0,9,8,17
2,0,e_2,868,877,885,22,2,1,2,5,0,1,7,1,0,9,4,1,0,20,2,2,2,5,0,2,22,2,1,6,5,0,2,9,8,17
2,0,e_2,868,877,885,22,2,1,2,5,0,1,7,1,0,9,4,1,0,22,2,1,6,5,0,2,20,2,2,2,5,0,2,9,8,17
2,0,e_2,868,877,885,22,2,1,2,5,0,1,22,2,1,6,5,0,2,20,2,2,2,5,0,2,7,1,0,9,4,1,0,9,8,17
2,0,e_2,868,877,885,22,2,1,2,5,0,1,22,2,1,6,5,0,2,7,1,0,9,4,1,0,20,2,2,2,5,0,2,9,8,17
10,0,e_1,846,864,900,10,0,0,15,3,0,0,23,1,1,3,4,1,0,10,0,0,0,3,0,0,23,1,1,3,4,1,0,18,36,54
10,0,e_1,846,864,900,10,0,0,15,3,0,0,23,1,1,3,4,1,0,23,1,1,3,4,1,0,10,0,0,0,3,0,0,18,36,54
10,0,e_1,846,864,900,10,0,0,15,3,0,0,23,1,1,3,4,1,0,10,0,0,0,3,0,0,23,1,1,3,4,1,0,18,36,54
10,0,e_1,846,864,900,10,0,0,15,3,0,0,10,0,0,0,3,0,0,23,1,1,3,4,1,0,23,1,1,3,4,1,0,18,36,54
10,0,e_1,846,864,900,10,0,0,15,3,0,0,10,0,0,0,3,0,0,23,1,1,3,4,1,0,23,1,1,3,4,1,0,18,36,54
6,0,e_1,872,878,900,18,2,1,8,4,1,0,14,2,1,4,5,0,2,18,2,1,6,5,1,1,27,2,2,3,4,1,1,6,22,28
6,0,e_1,872,878,900,18,2,1,8,4,1,0,27,2,2,3,4,1,1,14,2,1,4,5,0,2,18,2,1,6,5,1,1,6,22,28
6,0,e_1,872,878,900,18,2,1,8,4,1,0,27,2,2,3,4,1,1,18,2,1,6,5,1,1,14,2,1,4,5,0,2,6,22,28
6,0,e_1,872,878,900,18,2,1,8,4,1,0,18,2,1,6,5,1,1,14,2,1,4,5,0,2,27,2,2,3,4,1,1,6,22,28
6,0,e_1,872,878,900,18,2,1,8,4,1,0,18,2,1,6,5,1,1,27,2,2,3,4,1,1,14,2,1,4,5,0,2,6,22,28
4,0,e_1,874,886,900,19,2,1,7,4,1,1,16,2,2,4,5,0,2,19,2,1,7,5,1,1,29,2,2,3,4,1,1,12,14,26
4,0,e_1,874,886,900,19,2,1,7,4,1,1,29,2,2,3,4,1,1,16,2,2,4,5,0,2,19,2,1,7,5,1,1,12,14,26
4,0,e_1,874,886,900,19,2,1,7,4,1,1,29,2,2,3,4,1,1,19,2,1,7,5,1,1,16,2,2,4,5,0,2,12,14,26
4,0,e_1,874,886,900,19,2,1,7,4,1,1,19,2,1,7,5,1,1,16,2,2,4,5,0,2,29,2,2,3,4,1,1,12,14,26
4,0,e_1,874,886,900,19,2,1,7,4,1,1,19,2,1,7,5,1,1,29,2,2,3,4,1,1,16,2,2,4,5,0,2,12,14,26
6,0,e_0,859,880,940,21,2,1,0,3,0,0,5,1,1,11,4,0,1,21,2,1,3,5,0,2,6,0,0,0,3,0,0,21,60,81
6,0,e_0,859,880,940,21,2,1,0,3,0,0,6,0,0,0,3,0,0,5,1,1,11,4,0,1,21,2,1,3,5,0,2,21,60,81
6,0,e_0,859,880,940,21,2,1,0,3,0,0,6,0,0,0,3,0,0,21,2,1,3,5,0,2,5,1,1,11,4,0,1,21,60,81
6,0,e_0,859,880,940,21,2,1,0,3,0,0,21,2,1,3,5,0,2,5,1,1,11,4,0,1,6,0,0,0,3,0,0,21,60,81
6,0,e_0,859,880,940,21,2,1,0,3,0,0,21,2,1,3,5,0,2,6,0,0,0,3,0,0,5,1,1,11,4,0,1,21,60,81
